영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면 ,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드 ,라그로타_아메리카노,라그로타_알리오 에 올리오 ,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지 ,미라시아_브런치 4인 패키지 ,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜 ,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
TEST_06+6일,1,0,5,2,0,0,11,0,0,0,0,0,1,0,0,0,15,1,0,8,11,0,0,3,47,48,0,45,13,3,5,9,12,3,0,3,76,23,16,47,15,0,0,3,4,6,4,15,1,5,73,6,12,0,15,0,4,5,0,0,28,4,0,19,2,4,1,0,8,0,8,5,7,5,6,0,1,3,5,7,7,6,5,7,0,4,5,4,5,11,1,0,6,12,4,9,3,0,1,8,3,3,4,0,44,0,33,4,2,6,11,0,3,3,0,2,3,2,6,3,0,0,0,0,2,2,0,0,0,1,0,0,0,4,9,10,2,6,4,11,6,3,4,2,46,29,22,19,37,48,32,28,6,61,63,58,33,19,2,27,38,3,43,14,50,54,34,0,188,185,104,175,106,143,111,174,58,16,138,147,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_06+7일,0,0,2,1,0,0,5,0,0,0,0,0,1,0,0,0,6,1,0,3,4,0,0,2,31,31,0,29,8,2,3,6,8,2,0,2,49,15,11,31,10,0,0,2,2,4,3,9,0,3,47,4,8,0,9,0,3,3,0,0,18,2,0,13,1,3,1,0,5,0,6,3,4,3,4,0,1,2,4,5,5,4,3,5,0,3,3,3,4,8,1,0,5,10,3,7,3,0,0,7,3,2,4,0,37,0,28,3,2,5,9,0,2,2,0,2,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,43,27,20,18,34,44,30,26,6,56,58,54,31,17,2,25,35,3,40,13,46,50,32,0,213,211,119,199,121,163,126,198,67,18,157,167,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_07+1일,5,5,18,13,3,2,0,0,4,0,0,3,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,0,3,15,1,2,17,0,1,0,0,1,2,1,4,1,4,6,0,5,0,2,0,0,0,0,0,7,6,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,3,3,0,2,0,7,7,3,1,0,22,0,14,7,2,0,11,3,4,3,2,1,3,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,5,5,3,8,3,3,3,6,2,0,0,0,3,0,2,0,0,4,1,1,6,3,0,0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_07+2일,1,1,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,12,0,0,0,3,2,1,0,4,20,1,2,23,0,1,0,0,2,2,2,6,2,6,9,0,7,0,2,0,0,0,0,0,9,8,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,19,4,4,0,2,0,8,8,3,2,0,27,0,17,9,3,0,13,3,5,4,2,2,3,1,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,5,5,4,10,4,4,3,6,3,1,0,0,6,0,4,0,0,6,1,1,11,5,0,0,5,0,5,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_07+3일,5,6,19,13,3,2,0,0,4,0,0,3,0,0,0,0,0,7,6,0,0,0,0,0,1,0,0,10,0,0,0,2,2,1,0,3,17,1,2,19,0,1,0,0,1,2,2,5,1,5,7,0,6,0,2,0,0,0,0,0,8,7,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,3,3,0,2,0,7,7,3,1,0,25,0,15,8,3,0,12,3,5,4,2,1,3,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,4,4,3,8,3,3,3,5,2,0,0,0,4,0,3,0,0,5,1,1,8,4,0,0,4,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_07+4일,6,6,21,15,3,3,0,0,5,0,0,3,0,0,0,0,0,8,7,0,0,0,0,0,1,0,0,10,0,0,0,2,2,1,0,3,18,1,2,20,0,1,0,0,2,2,2,5,2,5,7,0,6,0,2,0,0,0,0,0,8,7,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,21,4,4,0,2,0,9,9,3,2,0,29,0,18,9,3,0,14,3,5,4,2,2,4,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,10,9,7,17,7,7,6,11,4,1,0,0,6,1,5,0,0,7,1,1,12,6,0,0,6,0,6,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_07+5일,8,8,28,20,4,3,0,0,6,0,0,4,0,0,0,0,0,10,9,0,0,0,0,0,1,1,0,20,0,0,0,4,3,2,0,6,34,2,4,38,0,2,0,0,3,3,3,10,3,10,14,0,11,0,4,0,0,0,0,0,15,13,5,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,26,5,5,0,3,0,11,11,4,2,0,36,0,22,12,4,0,18,4,7,6,3,2,5,2,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,7,7,5,12,5,5,4,8,4,1,0,0,6,1,5,0,0,7,1,1,12,6,0,0,5,0,6,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_07+6일,2,3,9,6,1,1,0,0,2,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,1,1,0,21,0,0,0,5,4,2,0,6,37,3,4,42,0,2,0,0,3,4,4,11,3,11,15,0,12,0,4,0,0,0,0,0,17,14,6,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,29,6,6,0,3,0,12,12,5,2,0,41,0,25,13,4,0,20,5,8,6,3,2,5,2,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,3,3,6,3,3,2,4,2,0,0,0,3,0,3,0,0,4,1,1,6,3,0,0,3,0,3,1,2,0,0,0,3,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_07+7일,1,1,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,14,0,0,0,3,2,1,0,4,24,2,3,27,0,2,0,0,2,2,2,7,2,7,10,0,8,0,3,0,0,0,0,0,11,9,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,24,5,5,0,3,0,10,10,4,2,0,34,0,21,11,4,0,17,4,6,5,3,2,4,2,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,3,1,1,6,3,0,0,3,0,3,1,2,0,0,0,3,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_08+1일,10,0,6,9,4,5,25,0,6,0,9,3,0,0,0,0,35,6,0,85,26,7,0,0,17,0,2,11,8,2,3,2,1,1,0,6,28,0,3,23,10,5,3,0,3,2,2,2,2,1,4,3,5,0,5,3,4,5,2,0,6,6,12,6,6,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,5,7,0,1,3,0,2,8,6,0,4,0,72,0,23,2,3,1,1,2,1,3,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,5,6,3,5,11,4,6,3,5,2,0,1,0,6,0,7,0,0,7,0,0,9,3,3,0,6,0,7,3,5,0,0,3,1,2,0,0,0,1,3,6,1,1,1,1,12,3,9,2,6,7,4,43,5,10,12,3,6
TEST_08+2일,2,0,2,2,1,1,6,0,1,0,2,1,0,0,0,0,8,2,0,20,6,2,0,0,24,1,2,15,11,3,4,3,1,1,0,9,40,0,4,32,14,7,4,0,5,3,3,3,2,2,6,4,7,0,7,5,6,8,3,0,8,9,17,8,9,1,0,3,4,0,2,2,3,4,5,0,0,3,0,2,0,0,1,1,3,0,4,0,1,3,0,2,6,8,0,1,4,0,3,10,7,0,5,0,86,0,27,2,3,1,1,3,1,4,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,6,6,3,6,12,4,7,3,6,4,0,2,1,11,0,12,0,0,12,0,0,15,5,5,0,10,0,12,5,9,0,0,6,3,4,0,0,0,3,8,14,3,3,3,3,39,9,29,5,19,24,13,142,27,53,68,14,30
TEST_08+3일,11,0,7,9,4,5,26,0,6,0,9,3,0,0,0,0,36,7,0,88,27,7,0,0,19,0,2,12,9,2,3,3,1,1,0,7,32,0,3,26,11,6,3,0,4,3,3,3,2,1,5,3,5,0,5,4,5,6,2,0,7,7,14,7,7,1,0,3,4,0,2,2,3,4,5,0,0,3,0,2,0,0,1,1,3,0,4,0,1,3,0,2,5,8,0,1,3,0,3,9,6,0,5,0,79,0,25,2,3,1,1,2,1,4,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,5,5,3,5,10,3,6,2,5,3,0,1,1,8,0,9,0,0,9,0,0,11,4,4,0,7,0,9,4,7,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,26,6,19,4,13,16,9,95,14,28,36,7,16
TEST_08+4일,12,0,7,10,5,6,30,0,7,0,10,4,0,0,0,0,41,8,0,100,31,8,0,0,21,0,2,13,10,2,3,3,1,1,0,7,35,0,4,28,12,6,3,0,4,3,3,3,2,1,5,3,6,0,6,4,5,7,3,0,7,8,15,7,8,2,0,4,5,0,3,3,4,5,6,0,1,4,0,2,0,1,2,2,3,1,6,0,2,4,0,2,6,9,0,1,4,0,3,11,7,0,5,0,94,0,30,2,4,1,1,3,2,4,0,3,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,5,0,8,8,11,11,6,11,21,8,13,5,11,5,0,2,1,13,0,14,0,0,14,0,0,17,6,6,0,11,0,14,6,11,0,0,6,3,3,0,0,0,2,7,13,2,3,3,2,41,10,30,6,20,25,13,147,26,51,65,13,29
TEST_08+5일,16,1,10,13,6,7,39,0,9,0,13,5,0,0,0,0,53,10,0,129,39,11,0,0,39,1,4,25,18,4,6,5,2,2,0,14,65,0,7,53,23,11,6,0,8,6,6,5,3,3,9,6,11,0,11,7,10,12,5,0,13,15,27,13,14,2,0,4,6,0,3,3,5,6,7,0,1,4,0,3,0,1,2,2,4,1,6,0,2,5,0,3,8,11,0,1,5,0,4,13,9,0,7,0,115,0,37,3,5,1,2,3,2,5,0,4,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,8,8,4,8,16,6,9,4,8,5,0,2,1,12,0,14,0,0,13,0,0,17,5,5,0,11,0,14,6,11,0,0,6,2,2,0,0,0,1,4,7,1,1,1,1,39,9,29,5,19,24,13,141,25,49,62,13,28
TEST_08+6일,5,0,3,4,2,2,12,0,3,0,4,2,0,0,0,0,17,3,0,40,12,3,0,0,42,1,4,27,20,5,7,6,3,2,0,15,71,0,7,58,25,12,7,0,9,6,6,6,4,3,10,7,12,0,12,8,11,14,5,0,14,16,30,15,16,4,0,7,10,0,6,5,9,10,12,0,1,7,0,5,0,1,4,3,7,1,11,1,4,9,0,3,9,13,0,1,5,0,4,15,10,0,7,0,130,0,41,3,5,2,2,4,2,6,0,5,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,4,4,2,4,8,3,5,2,4,3,0,1,1,7,0,7,0,0,7,0,0,9,3,3,0,6,0,8,3,6,0,0,3,8,9,0,0,0,7,21,36,7,8,7,7,77,18,56,10,38,48,25,279,50,99,126,26,56
TEST_08+7일,2,0,1,2,1,1,5,0,1,0,2,1,0,0,0,0,7,1,0,16,5,1,0,0,27,1,3,18,13,3,4,4,2,2,0,10,46,0,5,38,16,8,4,0,6,4,4,4,2,2,7,4,8,0,8,5,7,9,4,0,9,10,20,10,10,2,0,5,7,0,4,4,6,7,8,0,1,5,0,3,0,1,2,2,5,1,7,0,3,6,0,3,7,11,0,1,5,0,3,13,9,0,6,0,109,0,35,3,4,1,2,3,2,5,0,4,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,6,0,7,0,0,7,0,0,8,3,3,0,5,0,7,3,5,0,0,3,9,11,0,0,0,8,24,41,8,9,8,8,80,19,58,11,39,49,26,288,41,82,105,22,47
TEST_09+1일,7,1,11,13,8,5,1,7,8,6,0,3,6,5,30,9,0,5,5,0,1,0,3,0,0,1,5,0,6,2,2,7,3,4,0,1,29,0,6,29,5,3,3,0,3,2,2,1,0,1,8,2,3,0,3,0,6,2,1,0,8,3,9,13,4,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2,4,6,2,2,0,0,14,1,2,1,3,2,58,0,13,3,2,0,1,3,0,3,1,1,2,4,2,2,0,0,0,0,0,0,0,0,2,0,0,0,20,3,2,2,2,0,0,4,2,2,3,1,7,0,36,1,5,0,3,0,0,12,0,0,19,4,0,0,7,0,3,3,3,0,0,8,0,0,0,1,1,3,2,4,1,0,1,0,8,3,6,1,4,3,2,31,3,15,3,1,3
TEST_09+2일,2,0,3,3,2,1,0,2,2,1,0,1,1,1,7,2,0,1,1,0,0,0,1,0,1,1,7,0,8,2,2,10,4,5,0,2,41,0,8,40,8,4,4,0,4,3,3,2,0,2,11,3,4,0,4,0,9,3,2,0,11,4,12,18,5,3,1,2,6,0,3,3,1,0,3,0,0,0,0,3,0,3,2,2,0,2,1,0,0,3,1,2,5,7,2,2,0,0,17,1,3,2,3,2,70,0,16,4,2,0,1,4,0,3,1,1,2,5,2,3,0,0,0,0,0,0,0,0,3,0,0,0,23,3,3,3,2,1,0,4,2,3,3,2,12,0,62,2,9,0,5,0,0,21,0,0,32,8,0,0,11,0,5,5,6,0,0,14,0,0,0,3,2,7,5,9,3,0,3,0,25,9,20,5,14,10,6,102,17,83,15,4,16
TEST_09+3일,8,1,11,13,8,5,1,7,8,6,0,3,6,6,31,9,0,5,5,0,1,0,3,0,0,1,6,0,7,2,2,8,3,4,0,1,33,0,7,33,6,3,3,0,3,3,3,2,0,1,9,2,4,0,3,0,7,3,2,0,9,3,10,14,4,3,1,2,6,0,3,3,1,0,3,0,0,0,0,3,0,3,2,2,0,2,1,0,0,3,0,2,5,7,2,2,0,0,15,1,2,2,3,2,64,0,15,4,2,0,1,4,0,3,1,1,2,4,2,3,0,0,0,0,0,0,0,0,2,0,0,0,18,3,2,2,2,0,0,4,2,2,3,1,9,0,47,1,7,0,4,0,0,16,0,0,24,6,0,0,9,0,4,4,4,0,0,10,0,0,0,0,0,1,1,1,0,0,0,0,17,6,13,3,9,7,4,69,9,44,8,2,8
TEST_09+4일,9,1,12,15,9,6,1,8,10,7,0,4,7,6,36,10,0,5,6,0,1,0,4,0,0,1,6,0,7,2,2,9,3,4,0,1,36,0,7,35,7,3,4,0,3,3,3,2,0,1,10,2,4,0,3,0,7,3,2,0,9,3,10,15,5,3,2,2,7,0,4,3,2,0,4,0,0,0,0,4,0,4,3,3,0,3,1,0,0,4,1,2,6,8,3,2,1,0,18,2,3,2,4,3,76,0,17,4,2,0,1,4,1,4,1,1,3,5,3,3,0,1,0,0,0,0,0,0,5,0,0,0,40,6,4,5,3,1,1,8,4,5,6,3,14,0,71,2,11,0,6,0,0,25,0,0,38,9,0,0,13,0,6,5,7,0,0,16,0,0,0,2,2,6,4,8,2,0,2,0,26,9,20,5,14,10,6,106,16,80,14,4,15
TEST_09+5일,11,1,16,20,12,7,1,10,12,9,0,5,9,8,46,13,0,7,8,0,1,0,5,0,1,1,12,1,14,4,4,17,6,8,0,3,67,0,13,66,12,6,7,0,6,5,6,3,0,3,19,4,7,0,6,0,14,5,3,0,17,6,20,29,9,4,2,3,9,0,4,4,2,0,5,1,0,0,0,5,0,5,4,3,0,3,2,0,0,5,1,3,7,10,3,3,1,0,22,2,3,2,4,3,94,0,21,6,2,0,2,5,1,5,1,2,3,6,3,4,0,0,0,0,0,0,0,0,4,0,0,0,29,4,3,4,3,1,1,6,3,3,4,2,14,0,70,2,11,0,6,0,0,24,0,0,37,9,0,0,13,0,6,5,7,0,0,16,0,0,0,1,1,3,2,5,1,0,1,0,25,9,19,5,14,10,6,102,15,76,14,4,15
TEST_09+6일,4,0,5,6,4,2,0,3,4,3,0,2,3,3,14,4,0,2,2,0,0,0,2,0,1,2,13,1,15,4,4,18,7,9,0,3,73,0,15,72,14,7,7,0,7,6,6,4,0,3,20,5,8,0,7,0,15,6,3,0,19,6,21,32,9,7,3,5,15,0,7,7,3,0,8,1,0,0,0,8,0,8,6,5,0,5,3,0,1,8,1,3,8,11,4,3,1,0,25,2,4,3,5,4,105,0,24,6,3,0,2,6,1,5,1,2,4,7,4,4,0,0,0,0,0,0,0,0,2,0,0,0,15,2,2,2,1,0,0,3,2,2,2,1,7,0,37,1,6,0,3,0,0,13,0,0,20,5,0,0,7,0,3,3,4,0,0,8,0,0,0,7,5,18,12,24,7,0,7,0,50,18,38,9,27,20,12,201,31,155,28,8,30
TEST_09+7일,1,0,2,2,1,1,0,1,2,1,0,1,1,1,6,2,0,1,1,0,0,0,1,0,1,1,8,1,10,3,3,12,5,6,0,2,47,0,10,47,9,4,5,0,4,4,4,2,0,2,13,3,5,0,5,0,10,4,2,0,12,4,14,20,6,5,2,3,10,0,5,5,2,0,5,1,0,0,0,5,0,6,4,3,0,3,2,0,1,6,1,3,7,9,3,2,1,0,21,2,3,2,4,3,89,0,20,5,2,0,2,5,1,4,1,2,3,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,35,1,5,0,3,0,0,12,0,0,18,4,0,0,6,0,3,3,3,0,0,8,0,0,0,7,5,20,13,27,7,0,7,0,51,18,40,9,28,20,12,207,25,128,23,7,25
